ticket_id,tps_id,hotel_id,channel_id,reseller_id
13421,77141,30643,830,541
13916,339528,405,30,19
13739,112956,457,12,541
13619,112551,8984,830,541
67436,442036,722,10,17
52867,421037,41281,830,541
14165,358175,818,28,61
13916,339531,48832,517,541
14159,362453,49777,830,541
13652,78815,53911,830,541
13799,428292,457,12,15
13829,422875,44587,830,541
13724,79472,846,16,541
22578,339549,846,16,69
15590,428505,457,12,15
57039,428560,5960,517,541
13892,428468,27476,1430,1380
14159,362453,7499,830,541
13619,112545,9029,830,541
50601,303546,7796,830,541
14798,83966,846,16,541
52867,421037,7526,830,541
13421,77141,34124,830,541
13421,77141,6278,830,541
13829,421827,51696,517,541
13829,421824,405,30,19
13832,339497,722,10,17
13718,79442,49055,5021,541
14417,417227,5960,517,541
67435,442037,457,12,15
13829,421825,457,12,15
13820,384501,48017,830,541
14159,362456,7100,830,541
15605,339949,457,12,15
50595,303550,7601,830,541
40352,428510,44063,830,541
13751,79529,53205,830,541
22618,340128,457,12,15
14504,407858,5960,517,541
13829,421819,846,16,69
14159,362454,1790,140,99
13652,78815,7220,830,541
13844,339518,722,10,17
23158,428476,44587,830,541
13613,78722,44063,830,541
13829,328810,5960,517,541
13421,77141,53546,830,541
13631,78773,8423,830,541
15569,428491,8423,830,541
13829,421828,6179,830,541
13799,339249,722,10,17
13718,79439,42279,830,541
13796,314402,6179,830,541
14258,437784,7838,830,541
13829,422869,50293,5157,4406
87594,438572,846,16,69
13718,79439,7055,830,541
13766,79589,44587,830,541
50601,303546,6968,830,541
14159,362453,7205,830,541
15659,428301,722,10,17
50601,303546,7643,830,541
13796,314401,44063,830,541
52867,421038,6809,830,541
13661,121256,7913,830,541
15569,428494,5960,517,541
13652,78815,8420,830,541
13829,328813,457,12,15
50595,303549,47172,830,541
13904,339895,2899,262,211
13718,79439,6104,830,541
14159,362454,7976,830,541
14126,303552,6665,830,541
13829,422880,8423,830,541
13820,384502,7958,830,541
14177,437725,5957,665,674
13844,339515,5963,517,541
13742,79511,8975,830,541
13541,78467,5960,517,541
13541,126889,457,12,541
13955,339952,5960,517,541
13538,78380,457,12,541
13619,112545,8975,830,541
13904,339894,818,28,61
13829,422869,27476,1430,1380
13619,112548,8423,830,541
13949,428522,2899,262,211
13796,314404,6257,830,541
13757,113121,8423,830,541
60609,415013,405,30,19
13934,81002,6686,830,541
13829,421818,846,16,69
14165,457667,818,28,61
57036,428547,457,12,15
23158,339752,457,12,15
44260,314395,818,28,61
70902,428568,30643,830,541
13832,339498,7463,830,541
13541,78467,53911,830,541
14093,429425,44063,830,541
13739,112953,53205,830,541
14258,341099,7589,830,541
13817,384499,6854,830,541
14126,303553,7964,830,541
15599,428520,457,12,15
13844,428408,44587,830,541
13916,428451,44587,830,541
57039,339973,9029,830,541
17603,303477,6380,830,541
25039,319209,44587,830,541
86245,433469,457,12,15
13817,384498,7526,830,541
13829,328815,457,12,15
13658,90482,8942,517,541
13916,339529,722,10,17
13658,78827,6176,830,541
14159,362453,7526,830,541
13916,339529,6809,830,541
14177,437724,8423,830,541
13904,428481,51832,5316,1010
17603,303477,7187,830,541
14153,387855,7865,830,541
13424,112593,846,16,541
13652,90239,2899,262,541
13916,339532,5960,517,541
13619,112548,27476,1430,541
13829,421823,686,14,51
57036,339958,9029,830,541
14258,341099,7187,830,541
14495,285388,5960,517,541
13745,112959,5960,517,541
14153,450862,41935,830,541
13928,339734,53546,830,541
13613,78728,457,12,541
14159,362454,7829,830,541
14159,383319,42279,830,541
52867,421037,7943,830,541
16040,389628,7796,830,541
13829,328810,722,10,17
15599,428517,44063,830,541
77997,390489,5960,517,541
13739,112953,45821,517,541
14432,303566,7730,830,541
22886,339230,2899,262,211
15815,311877,41281,830,541
13931,428458,2899,262,211
84094,419194,50332,830,541
85252,423760,38814,830,541
14033,339545,457,12,15
13424,112599,8984,830,541
14153,450862,51924,830,541
13805,428900,8423,830,541
13961,428555,722,10,17
13421,77141,7919,830,541
13652,78815,48203,830,541
23158,428479,30643,830,541
61384,428273,8423,830,541
61384,339242,2899,262,211
15569,427015,2899,262,211
14495,450849,8423,830,541
14480,336994,51349,830,541
15569,411331,818,28,61
13652,78815,6281,830,541
22886,339227,2899,262,211
13724,79469,405,30,541
71062,340699,44587,830,541
13718,79439,34124,830,541
41672,428941,7772,830,541
14177,437724,14486,830,541
22624,430126,457,12,15
14126,303553,42279,830,541
15599,339931,5717,830,541
15590,428505,6278,830,541
14228,442314,38814,830,541
13805,339457,8423,830,541
13721,113064,457,12,541
14495,450848,8423,830,541
13652,78815,7031,830,541
15590,339909,44063,830,541
14153,387855,7055,830,541
13670,78860,11489,1218,541
14153,450860,7100,830,541
14228,442335,7073,830,541
52867,421038,7934,830,541
13829,422870,2648,156,114
40338,339237,30643,830,541
13754,121253,722,10,541
13832,339498,5957,665,674
67434,442038,44063,830,541
15605,428533,5960,517,541
14456,362998,49055,5021,4341
13796,314404,818,28,61
13718,79439,6269,830,541
13829,454965,27476,1430,1380
13817,384498,7172,830,541
13829,421827,6203,830,541
13661,121256,7919,830,541
13994,341220,457,12,15
22618,340129,722,10,17
23722,303511,53546,830,541
52867,421041,7718,830,541
23158,339751,9125,830,541
13739,112953,6104,830,541
14159,362456,6959,830,541
57036,339961,5960,517,541
15635,340087,457,12,15
70902,339835,6656,830,541
14153,387856,7079,830,541
26591,406868,30643,830,541
13742,79508,45821,517,541
13724,79475,11136,830,541
14078,341117,50697,830,541
14153,387856,7796,830,541
14486,420142,5960,517,541
14153,387858,7031,830,541
13421,77141,8756,830,541
13985,389625,2899,262,211
71707,343895,2899,262,211
14159,362453,7211,830,541
15620,427031,457,12,15
14159,362453,50332,830,541
84094,419195,50332,830,541
81206,408097,722,10,17
74797,451274,6686,830,541
13421,77141,8972,830,541
13718,79439,6338,830,541
13421,77141,52072,830,541
14312,334703,7772,830,541
15599,339927,722,10,17
13421,77141,5960,517,541
13826,272822,722,10,17
13652,78815,846,16,541
14165,358173,818,28,61
13652,78815,5960,517,541
13907,428500,27476,1430,1380
22578,339549,5960,517,541
13466,77264,5960,517,541
13421,77141,846,16,541
13619,112545,45492,830,541
15659,428300,27476,1430,1380
13928,339735,457,12,15
13739,112956,2899,262,541
61426,415014,6458,830,541
14033,339541,2648,156,114
13829,421821,457,12,15
13742,79508,6638,830,541
14159,362453,51661,830,541
13652,78815,49503,830,541
13718,79439,48832,517,541
13652,78815,2899,262,541
74762,428578,5960,517,541
13685,428256,41935,830,541
13619,112551,457,12,541
52867,421037,51661,830,541
13829,421828,457,12,15
13829,421824,722,10,17
87594,438575,722,10,17
13832,339497,5957,665,674
14165,358177,818,28,61
23158,428476,722,10,17
13928,339734,1790,140,99
50601,303546,7055,830,541
13904,339891,818,28,61
14153,387855,7361,830,541
14165,358178,5960,517,541
13820,384501,28460,830,541
13745,112959,44587,830,541
22886,339226,818,28,61
13829,422869,5957,665,674
13670,78860,44587,830,541
52867,421038,51661,830,541
61384,339244,6140,830,541
13829,454862,2899,262,211
14798,83966,722,10,541
23158,339754,457,12,15
87476,438076,7796,830,541
14162,421043,8423,830,541
13844,339516,457,12,15
59633,363000,722,10,17
13421,77141,6386,830,541
13718,79442,44587,830,541
13613,78725,818,28,541
13424,112593,49055,5021,541
59436,284478,457,12,15
13994,429116,722,10,17
14153,387858,7214,830,541
13796,314401,5960,517,541
13718,79439,33310,830,541
13739,112956,33310,830,541
77959,390066,8984,830,541
13421,77141,5957,665,541
15653,430129,5960,517,541
13718,79442,6809,830,541
77959,428582,27476,1430,1380
22636,340110,722,10,17
15590,428506,6278,830,541
13661,121256,11136,830,541
15590,339909,27476,1430,1380
77959,390066,49764,830,541
22886,339226,457,12,15
81787,411063,49503,830,541
14159,362456,38814,830,541
14159,362453,1790,140,99
13997,428912,722,10,17
13718,79439,846,16,541
13634,78776,44587,830,541
13931,339573,457,12,15
15113,404129,722,10,17
13754,79541,722,10,541
14126,303552,7601,830,541
13652,78815,6179,830,541
15605,339947,6809,830,541
15566,339898,722,10,17
13721,113073,818,28,541
13928,428463,44587,830,541
13829,421827,405,30,19
13829,454971,5957,665,674
13670,78863,8423,830,541
52867,421037,51854,830,541
14162,421043,5960,517,541
15653,340099,6743,830,541
13829,422869,405,30,19
15605,339951,818,28,61
13820,384501,7439,830,541
13718,79439,6638,830,541
13829,454965,722,10,17
13754,79544,846,16,541
13613,78725,5963,517,541
13682,428251,6257,830,541
13775,79604,2899,262,541
81721,410644,457,12,15
13796,428277,6686,830,541
13652,78815,51696,517,541
14126,303553,7172,830,541
14162,421044,722,10,17
26483,430905,8423,830,541
13619,112548,8420,830,541
50601,303546,6809,830,541
13916,428448,457,12,15
15590,339912,6278,830,541
13613,78728,5960,517,541
13751,79529,47287,830,541
13421,90479,457,12,541
13916,339529,5960,517,541
14159,362454,44587,830,541
22886,428442,44063,830,541
13658,78827,5717,830,541
13916,339529,457,12,15
13724,79472,457,12,541
14159,362453,7073,830,541
13928,428463,27476,1430,1380
15566,339900,722,10,17
22886,339225,49764,830,541
13829,422875,8756,830,541
13949,428523,457,12,15
13661,121256,8480,830,541
40352,339915,2899,262,211
15569,427012,5960,517,541
15815,311877,7130,830,541
13916,339531,5960,517,541
13724,79469,8942,517,541
13652,78815,7802,830,541
14003,430201,457,12,15
59633,363000,457,12,15
14504,407857,51924,830,541
13658,78827,7913,830,541
44260,314398,5960,517,541
13928,339737,5960,517,541
14159,362453,7718,830,541
13778,79625,53911,830,541
70902,339835,7718,830,541
15590,339912,5963,517,541
14153,387856,7010,830,541
14159,362453,7934,830,541
13739,112953,7499,830,541
13721,430733,44587,830,541
26460,319119,44587,830,541
13724,79469,45492,830,541
13739,112956,6809,830,541
13652,78815,6110,830,541
13799,339248,5960,517,541
13796,428277,457,12,15
13820,384502,38814,830,541
15653,340101,457,12,15
17609,303480,6809,830,541
50601,303546,7913,830,541
15569,339903,457,12,15
13832,339498,44063,830,541
13721,430733,45492,830,541
13718,79442,6278,830,541
22886,339228,7658,830,541
13670,78860,6686,830,541
14153,450859,7010,830,541
13931,428458,8984,830,541
13739,112953,9029,830,541
15569,427014,6278,830,541
13796,314402,49055,5021,4341
14165,358174,7904,830,541
14366,357064,6689,830,541
14429,303508,51421,830,541
13751,79535,30643,830,541
84605,421146,5960,517,541
15599,339932,5717,830,541
70902,428571,7979,830,541
15569,427017,2899,262,211
15605,339947,2899,262,211
86427,429384,7838,830,541
13829,454865,405,30,19
13652,78815,6863,830,541
13850,366728,5960,517,541
14357,450867,8423,830,541
13931,339573,818,28,61
13652,78815,29465,830,541
40640,413749,45492,830,541
13829,422879,6458,517,541
14159,362456,7658,830,541
50601,303546,7862,830,541
26483,430906,8423,830,541
13613,78725,8423,830,541
13931,339573,5960,517,541
17618,303488,7010,830,541
13931,339573,8942,517,541
13892,428468,457,12,15
13742,79508,6809,830,541
13850,366728,457,12,15
13619,112551,6611,830,541
13658,78827,7658,830,541
13682,428250,722,10,17
13721,113073,7718,830,541
14159,362454,7406,830,541
14456,362998,51924,830,541
13751,79532,5963,517,541
14258,437784,6686,830,541
13928,339735,818,28,61
14153,450859,7772,830,541
13829,328810,6215,830,541
13739,112953,6863,830,541
15566,339898,5963,517,541
13781,79631,846,16,541
13439,77171,54096,830,541
61426,337348,6458,830,541
13421,77141,1790,140,541
13670,78860,47550,830,541
13820,384501,6854,830,541
13904,428481,6257,830,541
15569,427009,2899,262,211
15566,339900,7682,830,541
50601,303547,5960,517,541
70902,350998,457,12,15
14342,345466,51924,830,541
13718,79439,8756,830,541
79970,428952,2899,262,211
13904,428482,45492,830,541
13739,112953,6743,830,541
13817,384498,14235,830,541
13961,428555,5960,517,541
13439,77171,48548,1304,541
13766,126864,2899,262,541
14078,350274,5963,517,541
52867,421037,6953,830,541
13619,112545,846,16,541
52867,421038,8900,830,541
14432,303565,7205,830,541
57036,428547,5963,517,541
14372,82031,5960,517,541
13961,428555,9029,830,541
14078,350273,44063,830,541
23158,428476,30643,830,541
14159,362453,7724,830,541
14165,457662,49503,830,541
14159,362455,7220,830,541
50601,303546,49689,830,541
52867,421037,7928,830,541
13613,78725,6179,830,541
50595,303549,6860,830,541
14426,303504,5717,830,541
13829,421823,48203,830,541
13658,78827,6134,830,541
15653,430130,722,10,17
22636,340111,457,12,15
13682,206384,47287,830,541
13829,421827,50293,5157,4406
61384,339242,48548,1304,686
14357,387863,5960,517,541
13424,112596,6179,830,541
14159,362453,7082,830,541
52867,421037,6179,830,541
77959,428582,846,16,69
13670,78860,49055,5021,541
50601,303546,7214,830,541
14153,387858,53206,830,541
14417,438106,7100,830,541
24924,303523,6953,830,541
13682,206384,34124,830,541
87582,438532,722,10,17
14153,387855,7460,830,541
13718,79439,6353,830,541
13796,428277,6257,830,541
14159,362453,7751,830,541
14165,358179,38814,830,541
22886,339225,405,30,19
13916,339528,8942,517,541
79967,428949,2899,262,211
50601,303546,6179,830,541
13826,272822,8420,830,541
15827,303497,5717,830,541
40352,339918,722,10,17
13721,113064,818,28,541
13718,79442,7472,830,541
50595,303549,7466,830,541
13670,78863,44629,830,541
14372,82031,44587,830,541
52867,421037,41247,830,541
14159,362453,7928,830,541
13817,384500,7073,830,541
16040,389629,6929,830,541
15638,340065,5960,517,541
70902,350996,7919,830,541
13829,421830,457,12,15
13952,428908,722,10,17
13796,314404,8984,830,541
13739,112953,7526,830,541
71702,343888,50697,830,541
50545,303560,6809,830,541
13658,78827,818,28,541
13718,79439,722,10,541
13421,77141,8423,830,541
13829,421819,6458,830,541
70902,339835,457,12,15
61395,414992,6458,830,541
60608,342013,457,12,15
81782,411038,457,12,15
15605,428532,2899,262,211
13928,339734,6215,830,541
13652,78815,50293,5157,541
13757,113124,722,10,541
14162,421044,405,30,19
13904,339891,2899,262,211
13928,428464,722,10,17
13754,79538,44587,830,541
50601,303547,6860,830,541
13757,113121,846,16,541
13916,339531,722,10,17
13829,421819,53546,830,541
13829,421823,457,12,15
13613,78728,722,10,541
13829,422869,457,12,15
13670,78860,10736,517,541
13682,206390,8423,830,541
22578,428453,722,10,17
15599,428517,8423,830,541
50601,303547,30643,830,541
13928,339734,7862,830,541
13766,79589,457,12,541
13829,421818,53911,830,541
22636,340110,27476,1430,1380
13721,113070,5963,517,541
13739,112953,30643,830,541
13721,113073,722,10,541
15566,339897,457,12,15
13952,339759,5963,517,541
13742,79511,846,16,541
15599,428517,722,10,17
13757,113121,5960,517,541
15566,428486,5960,517,541
15566,428489,5960,517,541
13829,328810,2648,156,114
14381,82037,722,10,541
14159,362454,38814,830,541
14153,387855,7643,830,541
13670,78860,13203,1304,541
13829,328815,2899,262,211
13982,341169,722,10,17
15590,339910,5963,517,541
13721,113073,457,12,541
14153,450859,50863,830,541
77959,428582,722,10,17
13829,421828,5957,665,674
15605,339950,49055,5021,4341
23158,428476,47398,830,541
50821,350156,6476,830,541
13742,79511,6809,830,541
41672,428941,7358,830,541
86245,433465,457,12,15
15590,428505,53205,830,541
13799,339247,457,12,15
13670,78863,846,16,541
14159,362456,7307,830,541
22584,339943,5960,517,541
15569,427017,722,10,17
61384,339242,722,10,17
13799,339248,722,10,17
14153,450862,45492,830,541
14162,421043,5957,665,674
13829,328810,405,30,19
40338,428261,30643,830,541
50601,303547,7418,830,541
14153,387855,7223,830,541
13817,384498,7100,830,541
23158,428477,27476,1430,1380
15590,339909,6611,830,541
13817,384498,7664,830,541
14162,421043,7895,830,541
15590,428505,27476,1430,1380
13829,422871,457,12,15
13658,78827,6203,830,541
13634,78776,8423,830,541
13796,314401,8984,830,541
13826,272822,5957,665,674
14447,303518,7964,830,541
13916,339529,5963,517,541
81707,430140,457,12,15
13829,421818,47550,830,541
23158,428476,457,12,15
70902,339835,5963,517,541
13658,78827,53205,830,541
13817,384498,7307,830,541
13739,112956,44587,830,541
13658,78827,1790,140,541
22886,339228,44063,830,541
13829,421819,44063,830,541
81726,410654,457,12,15
50575,303500,51421,830,541
57039,339970,457,12,15
13832,428403,722,10,17
13424,112596,8480,830,541
81699,430164,457,12,15
13805,428900,44063,830,541
81721,410645,457,12,15
13439,77171,722,10,541
13829,421818,6269,830,541
13829,421829,457,12,15
13916,339528,44587,830,541
81859,411337,5960,517,541
13829,422870,6458,830,541
13766,79589,9029,830,541
14165,358173,7679,830,541
13682,428250,405,30,19
13916,428448,5960,517,541
13424,112596,457,12,541
13670,78863,6686,830,541
13424,112599,6140,830,541
13829,421820,27476,1430,1380
15599,339927,8423,830,541
13928,428463,9029,830,541
13916,339533,818,28,61
13718,79439,6257,830,541
14159,362454,7682,830,541
13829,421821,27476,1430,1380
14486,451576,5963,517,541
13805,428903,5960,517,541
14504,407857,44063,830,541
14159,362455,41201,830,541
13619,112545,7718,830,541
13829,454864,457,12,15
13832,339500,5960,517,541
23158,339753,722,10,17
14039,339506,6278,830,541
13931,339576,5963,517,541
60608,342013,2648,156,114
86895,432781,7730,830,541
50595,303549,6863,830,541
14159,362455,51661,830,541
13781,79631,457,12,541
13961,428553,5960,517,541
13799,339248,5963,517,541
13739,112956,5963,517,541
14138,303526,28532,830,541
14432,303565,7979,830,541
14159,362453,6959,830,541
13652,78815,47287,830,541
13796,314401,6386,830,541
14153,387856,41281,830,541
13718,79439,6251,830,541
52867,421037,6809,830,541
13424,112596,818,28,541
14033,339544,818,28,61
15089,341223,722,10,17
57039,339971,457,12,15
14159,362453,53206,830,541
13658,78827,14235,830,541
67434,415019,457,12,15
70902,428570,722,10,17
13949,243119,818,28,61
52867,421037,7346,830,541
14126,303552,5960,517,541
13796,314402,722,10,17
81787,411064,722,10,17
13757,113124,457,12,541
13928,339734,49764,830,541
22634,340117,722,10,17
56241,341182,457,12,15
80682,404562,6860,830,541
13742,79508,49764,830,541
13424,112593,51832,5316,541
13718,79445,53205,830,541
23621,429420,457,12,15
44260,314395,47287,830,541
85998,427740,44063,830,541
14153,387855,7028,830,541
14228,434501,41281,830,541
13718,79439,6824,830,541
13613,78722,2425,92,541
13829,421820,405,30,19
14417,417216,7349,830,541
14159,362456,7913,830,541
13916,339528,5963,517,541
13652,78815,7472,830,541
13658,78827,6608,830,541
14162,421042,7964,830,541
14258,437784,6380,830,541
13829,421827,846,16,69
13685,428258,44587,830,541
13652,78815,11489,1218,541
15569,428492,8423,830,541
50821,350158,6476,830,541
77959,390067,8984,830,541
15569,428491,818,28,61
72091,429110,457,12,15
13739,112953,47398,830,541
15569,427009,722,10,17
50595,303549,7832,830,541
13931,339577,44377,830,541
14480,336994,41899,830,541
13613,78725,2899,262,541
25926,437818,6686,830,541
13994,341219,457,12,15
14165,358173,7028,830,541
13907,243143,27476,1430,1380
13799,339247,8480,830,541
17618,303488,7130,830,541
13742,79511,6278,830,541
14153,387858,7673,830,541
13829,454965,405,30,19
13832,428400,50697,830,541
13670,78863,8942,517,541
87919,440645,5960,517,541
13682,428250,6203,830,541
15605,339951,405,30,19
23722,303512,7862,830,541
50583,303490,33504,830,541
88208,442083,8897,830,541
14165,358174,5960,517,541
13739,112953,8942,517,541
13769,79595,8984,830,541
13916,339529,8423,830,541
13685,339234,44587,830,541
14153,387856,7214,830,541
14153,387855,7100,830,541
13829,421818,7928,830,541
13952,339760,722,10,17
14159,362456,7481,830,541
14153,387856,7346,830,541
14126,303553,8627,830,541
22578,339557,5960,517,541
14411,187270,5963,517,541
13829,454985,5960,517,541
24857,328765,38816,830,541
57036,339958,6104,830,541
17606,303484,7460,830,541
13928,339734,6665,830,541
13904,339891,7772,830,541
13652,78815,7928,830,541
15590,339912,49055,5021,4341
13685,339234,6257,830,541
13949,243125,846,16,69
13652,78815,52072,830,541
13781,79634,2899,262,541
13952,339762,5963,517,541
14069,428923,5960,517,541
13829,422879,13203,1304,686
13796,428277,8423,830,541
13931,428459,457,12,15
14258,341100,7187,830,541
22578,339555,6608,830,541
13751,79529,722,10,541
13718,79439,457,12,541
13829,328811,457,12,15
14495,285388,818,28,61
13421,77141,47287,830,541
15605,339946,7784,830,541
14159,362453,6809,830,541
13718,79439,49055,5021,541
13421,77141,8420,830,541
15569,427014,722,10,17
22584,428530,457,12,15
13742,79508,5960,517,541
13658,78827,2899,262,541
13658,78827,8975,830,541
13907,243143,457,12,15
13799,339247,5960,517,541
86245,433465,5960,517,541
13799,428289,722,10,17
13829,454863,6458,830,541
13658,78827,6257,830,541
14300,437730,44063,830,541
13928,339734,457,12,15
14165,358176,818,28,61
14432,303565,6809,830,541
13724,79469,457,12,541
13424,112593,8420,830,541
13613,78728,2648,156,541
14159,362453,7220,830,541
13670,78860,50293,5157,541
15566,339897,818,28,61
13829,421818,2648,156,114
14159,362456,7976,830,541
50545,303560,1790,140,99
14312,334703,5963,517,541
13718,79442,5960,517,541
13718,79442,45492,830,541
15605,339949,722,10,17
13670,90248,818,28,541
13829,421818,7718,830,541
13718,79439,44587,830,541
13805,428900,44587,830,541
13619,112545,2899,262,541
14162,421046,5960,517,541
13718,79442,8480,830,541
87659,438798,457,12,15
15599,339930,8423,830,541
52867,421037,39216,830,541
81709,410590,457,12,15
15569,428492,457,12,15
22886,339228,457,12,15
13832,339501,5960,517,541
13829,421820,5960,517,541
85998,427740,44587,830,541
13832,339498,8423,830,541
15566,339898,5960,517,541
13619,112548,44587,830,541
13724,79469,53205,830,541
13685,339234,6860,830,541
13742,79511,457,12,541
13718,79439,7199,830,541
86427,429384,7718,830,541
50545,303561,7643,830,541
13955,428544,722,10,17
13670,78860,7928,830,541
14231,366787,6809,830,541
13652,78815,8984,830,541
24924,303523,44587,830,541
14504,407858,818,28,61
14228,425834,5963,517,541
61384,428273,6140,830,541
57036,339958,5960,517,541
14444,303513,7964,830,541
13658,78827,6278,830,541
13658,78827,8420,830,541
13757,113121,818,28,541
57036,428546,722,10,17
13682,428250,33310,830,541
15620,427031,8975,830,541
14153,450859,51421,830,541
13424,77150,722,10,541
14033,429805,457,12,15
13829,422879,6458,830,541
70902,339836,5963,517,541
15569,427011,457,12,15
13658,78827,32795,830,541
13817,384498,5963,517,541
15635,340086,6638,830,541
13955,339952,457,12,15
15569,428494,457,12,15
14372,82031,457,12,541
13826,272822,44377,830,541
13904,339894,5960,517,541
23445,303543,7418,830,541
14336,422865,7526,830,541
14504,407862,818,28,61
14159,362453,7964,830,541
40338,428260,45492,830,541
13829,454862,5963,517,541
13754,79538,44063,830,541
14153,450859,7904,830,541
13724,79472,5963,517,541
61426,337348,722,10,17
13754,79538,52180,830,541
70902,350997,846,16,69
13829,454862,6179,830,541
24857,328766,722,10,17
15590,339909,846,16,69
14432,303565,51924,830,541
14357,450864,5960,517,541
13619,112548,9029,830,541
14078,350274,10736,517,541
50601,303546,7100,830,541
61426,415014,5960,517,541
13829,454965,50293,5157,4406
70893,339825,405,30,19
74770,366841,8972,830,541
57036,428549,722,10,17
14078,428914,2899,262,211
61384,428273,30643,830,541
81172,407903,7130,830,541
14159,362453,8627,830,541
13829,421824,7802,830,541
13619,112548,8480,830,541
17618,303488,7406,830,541
52867,421039,7028,830,541
13652,78815,7979,830,541
13994,341218,5960,517,541
50601,303547,6968,830,541
13769,79595,5960,517,541
13829,421825,405,30,19
41672,428941,7439,830,541
52867,421038,7307,830,541
13742,79508,6269,830,541
14159,362453,40738,830,541
13961,339964,457,12,15
22578,428454,722,10,17
13718,79439,7673,830,541
14495,285388,7484,830,541
15566,339897,27476,1430,1380
70902,339835,8984,830,541
90077,455594,5963,517,541
13652,78815,8897,830,541
14417,417226,7964,830,541
14159,362453,7913,830,541
13805,428900,405,30,19
13739,112953,8483,830,541
15566,428487,722,10,17
13670,78860,30643,830,541
40642,405088,818,28,61
22622,430101,722,10,17
13817,384498,7205,830,541
14159,362453,6968,830,541
15599,339930,48832,517,541
14153,387855,7718,830,541
13757,113127,8423,830,541
14069,341118,2899,262,211
13799,428292,6611,830,541
13790,79682,722,10,541
14126,303552,6809,830,541
13421,77141,6809,830,541
13829,422876,457,12,15
15569,427008,5963,517,541
13949,243121,818,28,61
13826,272822,7349,830,541
13421,77141,6110,830,541
13721,113067,8423,830,541
13817,384499,38814,830,541
61426,415014,6116,830,541
14258,341100,38814,830,541
52867,421037,47586,830,541
14153,387855,51944,830,541
13721,113073,6710,830,541
15041,429725,53911,830,541
13613,78728,8423,830,541
13718,79439,7772,830,541
14357,387863,7307,830,541
14231,366790,51661,830,541
59436,284478,5963,517,541
50545,303560,6953,830,541
22584,339944,5960,517,541
13619,82889,722,10,541
13613,78722,8483,830,541
15569,427017,818,28,61
13832,339497,8480,830,541
14417,438126,51924,830,541
23445,303543,7895,830,541
13799,339247,405,30,19
14258,437785,38814,830,541
17618,303487,41247,830,541
52867,421038,5963,517,541
15590,428505,11136,830,541
15650,340107,457,12,15
15599,339930,5963,517,541
13829,421818,13520,1304,686
15566,428487,6686,830,541
14159,362456,41281,830,541
14153,387858,8675,830,541
13796,428277,6386,830,541
77959,428583,722,10,17
23158,339751,405,30,19
52867,421038,7601,830,541
13757,121254,722,10,541
50545,303561,7169,830,541
14153,450859,47586,830,541
71706,429298,44063,830,541
15590,339909,8423,830,541
13817,384498,6965,830,541
14504,407858,45492,830,541
13685,428255,2425,92,31
23722,303512,1790,140,99
50545,303560,7418,830,541
77959,428583,846,16,69
14495,285388,7655,830,541
13829,454865,457,12,15
13787,79664,722,10,541
13742,79508,7526,830,541
13670,78860,14081,1304,541
15113,404129,2899,262,211
13742,117471,5960,517,541
23158,339755,457,12,15
23158,339752,722,10,17
13718,79442,6338,830,541
52867,421038,7220,830,541
13916,339528,6842,830,541
13829,454966,29465,830,541
14426,303505,5717,830,541
61384,339246,6281,830,541
61395,414992,5960,517,541
14798,83966,2899,262,541
26458,450836,7655,830,541
70971,405119,8339,830,541
13799,339247,44587,830,541
14015,430743,2899,262,211
14159,362454,5960,517,541
15599,339930,457,12,15
13718,79442,6104,830,541
22636,340112,457,12,15
13658,78827,6251,830,541
71712,343908,44063,830,541
81775,411019,5960,517,541
15815,311877,7100,830,541
52565,454461,457,12,15
62148,428431,2899,262,211
13742,79508,1790,140,541
13829,454862,49503,830,541
13682,206384,8927,830,541
13739,112953,50240,830,541
23158,339751,457,12,15
13421,77141,457,12,541
13658,78827,8480,830,541
13718,79439,5960,517,541
13658,78827,44063,830,541
14126,303554,6275,830,541
13754,79544,722,10,541
13658,78827,846,16,541
13718,79439,27476,1430,541
13613,78722,2648,156,541
14453,433497,44587,830,541
14162,421042,405,30,19
15605,428532,5960,517,541
14162,421045,2899,262,211
15659,339274,6176,830,541
25048,420077,45492,830,541
13652,78815,49055,5021,541
70902,339835,722,10,17
14159,362453,8696,830,541
13670,78860,2899,262,541
14033,339542,722,10,17
13928,339737,722,10,17
13949,243119,2899,262,211
13421,77141,49055,5021,541
14432,303565,5960,517,541
50595,303550,7895,830,541
40338,428260,6686,830,541
14153,450859,5960,517,541
22886,339225,7913,830,541
13670,90248,5960,517,541
15569,428494,722,10,17
13670,78860,8756,830,541
13829,421819,49503,830,541
13796,428280,6140,830,541
15569,428491,722,10,17
13631,78773,6140,830,541
15590,428505,8423,830,541
13742,79508,818,28,541
77959,390066,2899,262,211
84094,429222,5960,517,541
14159,362453,7406,830,541
13718,79439,9125,830,541
14429,303507,51421,830,541
13829,421823,6203,830,541
14258,437784,41935,830,541
13928,428463,5960,517,541
13928,428463,8480,830,541
13766,79589,45492,830,541
22578,428453,457,12,15
23158,428476,7718,830,541
13724,79475,5960,517,541
13658,78827,7718,830,541
50601,303546,1790,140,99
23722,303511,1790,140,99
86427,429384,7655,830,541
13904,428481,457,12,15
28572,304673,53594,830,541
13424,112593,2899,262,541
22886,428445,722,10,17
15599,339928,27476,1430,1380
13652,78815,6203,830,541
13670,90248,457,12,541
14453,433496,5957,665,674
15569,428491,8480,830,541
14153,450859,45492,830,541
13652,90239,27476,1430,541
14153,387855,7145,830,541
