vt_group_no,transaction_id,hotel_id,ticket_id,ticketpriceschedule_id,channel_id,reseller_id,sale_price,Distributor_price,commission
173629666509319,173629666509319017R,5960,57036,428546,517,541,205,0,0
173607224135401,173607224135401002R,5960,70902,339835,517,541,125,0,0
173696689433413,173696689433413013R,457,13829,421827,12,15,105,0,0
173607658848900,173607658848900009R,457,77959,390067,12,15,65,0,0
173652367298383,173652367298383002R,5960,13829,454862,517,541,105,0,0
171675078489604,171675078489604002R,5960,15605,339949,517,541,120,0,0
173580648737941,173580648737941001R,51421,14153,450859,830,541,33,0,0
173582238775781,173582238775781001R,5960,15569,427017,517,541,94,0,0
173621153789239,173621153789239002R,5960,13829,421818,517,541,115,0,0
173651841972212,173651841972212001R,48832,13829,421818,517,541,115,0,0
173652750876108,173652750876108020R,5963,13829,421828,517,541,95,0,0
173627124268757,173627124268757004R,5960,13829,421819,517,541,105,0,0
173645539888810,173645539888810003R,457,13829,421824,12,15,105,0,0
173680127097747,173680127097747001R,5960,14357,450867,517,541,23.7,0,0
173658008153349,173658008153349001R,5960,13829,421818,517,541,115,0,0
173681810348221,173681810348221084R,722,87583,438535,10,17,135,0,0
173685482879797,173685482879797001R,8423,85627,425645,830,541,189,0,0
173686645355802,173686645355802002R,5960,13829,421818,517,541,115,0,0
173563586001705,173563586001705001R,5960,86245,433465,517,541,45,0,0
173410416982415,1734104169824159002R,722,81787,411063,10,17,15.5,0,0
173376702842903,173376702842903003R,8942,61395,414992,517,541,125,0,0
173486928216006,173486928216006001R,5960,13829,421818,517,541,115,0,0
173592622729368,173592622729368004R,5960,23158,428476,517,541,69,0,0
173595199664168,173595199664168011R,5960,22584,339940,517,541,99,0,0
173588571572520,173588571572520015R,5960,13799,339250,517,541,120,0,0
173517578470308,173517578470308009R,5960,57036,339958,517,541,199,0,0
173652750876108,173652750876108253R,5963,13829,421827,517,541,105,0,0
173654641067851,173654641067851001R,457,13829,421823,12,15,115,0,0
173686670957919,173686670957919051R,6476,50821,350156,830,541,18.19,0,0
173376702842903,173376702842903006R,8942,61395,414992,517,541,125,0,0
173668264551324,173668264551324001R,5960,14162,421042,517,541,30,0,0
173235115272134,173235115272134018R,5960,15566,339898,517,541,115,0,0
173643229788107,173643229788107005R,50293,13829,422879,5157,4406,130,0,0
173652504792213,173652504792213002R,846,13829,421823,16,69,115,0,0
173612526123292,173612526123292033R,5960,22584,339940,517,541,99,0,0
173688587116466,173688587116466001R,457,13829,421823,12,15,115,0,0
173613714631365,173613714631365002R,457,81787,411063,12,15,105,0,0
173646157045679,173646157045679007R,405,13829,421823,30,19,115,0,0
173660303228894,173660303228894001R,5960,14162,421046,517,541,27,0,0
173676981615092,173676981615092001R,5960,13829,421818,517,541,115,0,0
173653896921688,173653896921688001R,5960,13829,421823,517,541,115,0,0
173676676028091,173676676028091018R,6476,50821,350156,830,541,18.19,0,0
173696617407190,173696617407190002R,457,13829,421827,12,15,105,0,0
173594529403692,173594529403692013R,722,86198,428605,10,17,130,0,0
173595455719433,173595455719433001R,5960,13931,428461,517,541,130,0,0
173697549238650,173697549238650002R,5960,13829,421827,517,541,105,0,0
173479640192750,173479640192750001R,5960,87918,440637,517,541,45,0,0
173613129294544,173613129294544006R,5960,15569,427017,517,541,94,0,0
173624444324788,173624444324788002R,5960,13928,339734,517,541,155,0,0
173646332234282,173646332234282002R,5960,13829,421818,517,541,115,0,0
173652750876108,173652750876108087R,5963,13829,421828,517,541,95,0,0
173681055361845,173681055361845001R,818,79967,401126,28,61,150,0,0
173696689433413,173696689433413015R,457,13829,421827,12,15,105,0,0
173663140989143,173663140989143005R,722,87582,438529,10,17,135,0,0
173652750876108,173652750876108018R,5963,13829,421828,517,541,95,0,0
173648256998910,173648256998910003R,722,86198,428602,10,17,135,0,0
173610547317838,173610547317838001R,722,22886,428442,10,17,129,0,0
173612526123292,173612526123292001R,5960,22584,339940,517,541,99,0,0
173628010171668,173628010171668001R,5960,15590,428508,517,541,114,0,0
173671859238534,173671859238534002R,5960,13916,339529,517,541,64,0,0
173389715820358,173389715820358010R,722,22886,428442,10,17,129,0,0
173599771365357,173599771365357002R,5960,13829,421818,517,541,115,0,0
173623244700136,173623244700136003R,5960,13829,421823,517,541,130,0,0
173679309554630,173679309554630002R,5963,15566,339897,517,541,125,0,0
173650584400240,173650584400240007R,457,13829,421828,12,15,95,0,0
173610547317838,173610547317838004R,722,22886,428442,10,17,129,0,0
173592622729368,173592622729368002R,5960,23158,428479,517,541,66,0,0
173617493519291,173617493519291003R,5960,14357,450865,517,541,13.15,0,0
173646482299085,173646482299085008R,818,13829,421823,28,61,115,0,0
173594042919288,173594042919288001R,5960,14162,421046,517,541,27,0,0
173649277140780,173649277140780001R,5960,23158,428479,517,541,66,0,0
173650613134306,173650613134306002R,457,77959,428583,12,15,69,0,0
173650613134306,173650613134306001R,457,77959,428583,12,15,69,0,0
173589732704413,173589732704413013R,5963,61395,414992,517,541,125,0,0
173607955777910,173607955777910002R,722,86198,428605,10,17,130,0,0
173376702842903,173376702842903029R,8942,61395,414992,517,541,125,0,0
173543789418477,173543789418477002R,722,86198,428605,10,17,130,0,0
173480546361567,173480546361567027R,5960,13952,339760,517,541,95,0,0
173653032225930,173653032225930002R,5960,15605,339947,517,541,115,0,0
173598838731973,173598838731973001R,5960,14162,421042,517,541,30,0,0
173695455219516,173695455219516001R,457,13829,421828,12,15,95,0,0
173641996036601,173641996036601001R,5960,14162,421042,517,541,30,0,0
173694450639966,173694450639966004R,5960,23158,339751,517,541,75,0,0
173696689433413,173696689433413014R,457,13829,421827,12,15,105,0,0
173594529403692,173594529403692014R,722,86198,428605,10,17,130,0,0
173661236408955,173661236408955006R,5960,13829,422876,517,541,110,0,0
173676676028091,173676676028091019R,6476,50821,350156,830,541,18.19,0,0
173541998820696,173541998820696002R,5960,14336,422862,517,541,20,0,0
173610719927280,173610719927280002R,5960,22584,339943,517,541,96,0,0
173650584400240,173650584400240008R,457,13829,421827,12,15,105,0,0
173681810348221,173681810348221007R,722,87583,438535,10,17,135,0,0
173627304172973,173627304172973002R,2648,81206,408096,156,114,125,0,0
173692016192982,173692016192982003R,457,13829,421828,12,15,95,0,0
173505519145855,173505519145855001R,5963,13952,339759,517,541,105,0,0
173669960634297,173669960634297003R,5960,13829,421823,517,541,115,0,0
173641245712544,173641245712544043R,5960,15659,428300,517,541,165,0,0
173695572636150,173695572636150004R,722,86198,428605,10,17,130,0,0
173594127054354,173594127054354001R,5960,22886,339228,517,541,120,0,0
173618316819158,173618316819158013R,5960,13952,339762,517,541,100,0,0
173589732704413,173589732704413003R,5963,61395,414992,517,541,125,0,0
173633235894383,173633235894383003R,5963,61395,441999,517,541,99,0,0
173698406668051,173698406668051007R,722,86198,428602,10,17,135,0,0
173634242233577,173634242233577002R,5960,13829,421819,517,541,105,0,0
173686670957919,173686670957919018R,6476,51760,457630,830,541,19.26,0,0
173645722106805,173645722106805004R,5960,13829,421820,517,541,45,0,0
173696709217926,173696709217926001R,5960,59436,284478,517,541,55,0,0
173638680327263,173638680327263004R,722,86198,428602,10,17,135,0,0
173665765926271,173665765926271002R,5960,15566,339897,517,541,125,0,0
173686653129288,173686653129288043R,6476,51760,457630,830,541,19.26,0,0
173599962192102,173599962192102004R,5960,13829,421819,517,541,105,0,0
173610197480527,173610197480527001R,5960,13982,428772,517,541,229,0,0
173584331028949,173584331028949005R,5960,14153,450859,517,541,33,0,0
173603804753618,173603804753618004R,457,81721,410644,12,15,125,0,0
173669880001532,173669880001532002R,457,13829,421824,12,15,105,0,0
172915658255590,172915658255590009R,5960,22886,339228,517,541,120,0,0
173661236408955,173661236408955008R,5960,13829,422876,517,541,110,0,0
173578284281973,173578284281973002R,5960,15566,428486,517,541,129,0,0
173595543209476,173595543209476001R,5960,13928,428463,517,541,165,0,0
173604470368765,173604470368765001R,722,86198,428602,10,17,135,0,0
173669067339044,173669067339044002R,5957,13829,422869,665,674,130,0,0
173671963159533,173671963159533002R,722,13829,421823,10,17,115,0,0
173682175123526,173682175123526004R,722,73023,428437,10,17,129,0,0
173618747492170,173618747492170004R,5960,61395,441999,517,541,99,0,0
173547438737674,173547438737674021R,5960,15566,339901,517,541,120,0,0
173650287690688,173650287690688002R,5957,13829,422869,665,674,130,0,0
173674488721273,173674488721273001R,457,13829,421828,12,15,95,0,0
173698150691887,173698150691887001R,457,13829,421823,12,15,115,0,0
173643814739918,173643814739918003R,5960,13829,422879,517,541,130,0,0
173652750876108,173652750876108100R,5963,13829,421828,517,541,95,0,0
173671541852419,173671541852419001R,5960,15569,428494,517,541,94,0,0
173686653129288,173686653129288038R,6476,51760,457630,830,541,19.26,0,0
173499834917488,173499834917488002R,457,86245,433465,12,15,45,0,0
173600836465784,173600836465784008R,457,74769,428954,12,15,195,0,0
173601407465444,173601407465444004R,6953,87475,438074,830,541,46,0,0
173676864877811,173676864877811001R,5963,13829,421823,517,541,115,0,0
173615719677071,173615719677071009R,5963,81859,411337,517,541,79,0,0
173669069135985,173669069135985001R,5960,14162,421043,517,541,13,0,0
173651861188212,173651861188212015R,6476,47259,350185,830,541,20.87,0,0
173599962192102,173599962192102003R,5960,13829,421818,517,541,115,0,0
173586650163094,173586650163094003R,5960,14162,421042,517,541,30,0,0
173692016192982,173692016192982002R,457,13829,421827,12,15,105,0,0
173645722106805,173645722106805003R,5960,13829,421819,517,541,105,0,0
173652750876108,173652750876108192R,5963,13829,421828,517,541,95,0,0
173659350475670,173659350475670003R,27476,13829,421823,1430,1380,115,0,0
173689165904702,173689165904702002R,722,73023,428437,10,17,129,0,0
173639035821480,173639035821480002R,5960,13829,422869,517,541,130,0,0
173150018237254,173150018237254013R,5963,13952,339759,517,541,105,0,0
173575681467300,173575681467300002R,5960,14153,450859,517,541,33,0,0
173616348064733,173616348064733002R,5960,13832,339501,517,541,27,0,0
173688976845901,173688976845901001R,5960,14162,421046,517,541,27,0,0
173418034965481,173418034965481010R,5960,22886,339228,517,541,120,0,0
173636281062164,173636281062164004R,47550,13829,421819,830,541,78.75,0,0
173434177531526,173434177531526008R,8942,13916,339528,517,541,69,0,0
173617646669736,173617646669736002R,5960,13829,421824,517,541,120,0,0
173671763691688,173671763691688003R,5960,15566,428487,517,541,119,0,0
173693711062222,173693711062222003R,405,13829,421827,30,19,105,0,0
173584809083465,173584809083465001R,5960,22886,428445,517,541,124,0,0
173651861188212,173651861188212014R,6476,47259,350184,830,541,23.28,0,0
172966428334788,172966428334788001R,5960,13952,339759,517,541,105,0,0
173556855551406,173556855551406016R,5960,13829,421819,517,541,105,0,0
173639035821480,173639035821480001R,5960,13829,422869,517,541,130,0,0
173639370994699,173639370994699004R,51421,14153,450859,830,541,33,0,0
173693126564972,173693126564972001R,5957,13829,421818,665,674,115,0,0
173571792580464,173571792580464003R,5960,13928,428463,517,541,165,0,0
173610892342478,173610892342478002R,5960,13817,384498,517,541,48,0,0
173669426059757,173669426059757001R,5960,13829,421818,517,541,115,0,0
173590834832643,173590834832643003R,8942,14660,303493,517,541,28,0,0
173601208744522,173601208744522004R,5963,77997,442049,517,541,27,0,0
173615969737452,173615969737452001R,51421,14153,450859,830,541,33,0,0
173637165961935,173637165961935002R,5960,13829,421827,517,541,105,0,0
173652750876108,173652750876108273R,5963,13829,421827,517,541,105,0,0
173659350475670,173659350475670002R,27476,13829,421823,1430,1380,115,0,0
173673327743353,173673327743353002R,5960,70902,428568,517,541,135,0,0
173686633581038,173686633581038001R,5960,13829,421818,517,541,115,0,0
173389715820358,173389715820358009R,722,22886,428442,10,17,129,0,0
173479640192750,173479640192750007R,5960,87918,440637,517,541,45,0,0
173584927115381,173584927115381001R,5960,22886,428445,517,541,124,0,0
173627824852351,173627824852351002R,5957,13829,421818,665,674,115,0,0
173574343671941,173574343671941004R,5960,13829,421819,517,541,105,0,0
173673801246311,173673801246311001R,5960,15566,339901,517,541,120,0,0
173696212079837,173696212079837001R,5960,14162,421042,517,541,30,0,0
173646178240354,173646178240354002R,818,13829,421823,28,61,115,0,0
173150286651510,173150286651510033R,5963,70902,339836,517,541,115,0,0
173580857355727,173580857355727002R,51421,14153,450859,830,541,33,0,0
173652750876108,173652750876108174R,5963,13829,421828,517,541,95,0,0
173652063236157,173652063236157002R,50293,13829,422879,5157,4406,130,0,0
173696375940658,173696375940658002R,722,86198,428605,10,17,130,0,0
173600836465784,173600836465784007R,457,74769,428954,12,15,195,0,0
173644388714200,173644388714200003R,5960,23158,339751,517,541,75,0,0
173651861188212,173651861188212011R,6476,47259,350184,830,541,23.28,0,0
173376702842903,173376702842903032R,8942,61395,414992,517,541,125,0,0
173582609313358,173582609313358003R,5960,14153,450860,517,541,16.5,0,0
173677157685767,173677157685767002R,457,13829,421823,12,15,115,0,0
173687168222088,173687168222088002R,5963,15605,339946,517,541,125,0,0
173618747492170,173618747492170007R,5960,61395,441999,517,541,99,0,0
173667154024900,173667154024900001R,722,81787,411063,10,17,105,0,0
173688304198455,173688304198455003R,457,13829,421823,12,15,115,0,0
173479640192750,173479640192750002R,5960,87918,440637,517,541,45,0,0
173594761930401,173594761930401004R,5960,14162,421042,517,541,30,0,0
173686670957919,173686670957919009R,6476,51760,457630,830,541,19.26,0,0
173556855551406,173556855551406028R,5960,13829,421819,517,541,105,0,0
173687988946503,173687988946503003R,5957,13829,422876,665,674,110,0,0
173499834917488,173499834917488003R,457,86245,433465,12,15,45,0,0
173685971918733,173685971918733001R,457,13829,421827,12,15,105,0,0
173686711388017,173686711388017002R,5960,67436,442036,517,541,229,0,0
173644176729854,173644176729854001R,457,13829,421823,12,15,115,0,0
173645539888810,173645539888810001R,457,13829,421823,12,15,115,0,0
173652750876108,173652750876108085R,5963,13829,421827,517,541,105,0,0
173604470368765,173604470368765002R,722,86198,428602,10,17,135,0,0
173652750876108,173652750876108169R,5963,13829,421827,517,541,105,0,0
173697929469371,173697929469371002R,5960,13832,428400,517,541,30,0,0
173150018237254,173150018237254001R,5963,13952,339759,517,541,105,0,0
173150018237254,173150018237254002R,5963,13952,339759,517,541,105,0,0
173676401616785,173676401616785002R,27476,13829,421823,1430,1380,115,0,0
173685997789905,173685997789905001R,5960,13826,272822,517,541,29,0,0
173652750876108,173652750876108346R,5963,13829,421828,517,541,95,0,0
173576125117525,173576125117525003R,5960,23158,339754,517,541,72,0,0
173624853818261,173624853818261001R,5963,22886,339228,517,541,120,0,0
173652367298383,173652367298383003R,5960,13829,454862,517,541,105,0,0
173603804753618,173603804753618003R,457,81721,410644,12,15,125,0,0
173591606537983,173591606537983002R,5963,13985,389625,517,541,30,0,0
173622149375520,173622149375520001R,5960,13928,428463,517,541,165,0,0
173150286651510,173150286651510032R,5963,70902,339835,517,541,125,0,0
173600278664217,173600278664217001R,5963,13955,428541,517,541,175,0,0
173617296814561,173617296814561001R,5960,13955,428544,517,541,170,0,0
173571792580464,173571792580464002R,5960,13928,428463,517,541,165,0,0
173660032337103,173660032337103002R,5957,13829,422879,665,674,130,0,0
173652750876108,173652750876108256R,5963,13829,421827,517,541,105,0,0
173680013844987,173680013844987003R,457,13829,421824,12,15,105,0,0
